Region_x,Quarter_x,Country_x,New_Cases,New_Deaths,ICU_Patients,Hosp_Patients,People_Fully_Vaccinated,Extreme_Poverty,BU_ID,Country_y,Region_y,Quarter_y,SKU_NUMBER,SKU_AGE,Category,Revenue,Margin,Revenue_Rng
APJ,FY21Q2,Philippines,84582.0,1444.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBFV,9,BATTERY,3858.77,2550.81,Rev > 1m
APJ,FY21Q2,Singapore,35104.0,11.0,545.0,42177.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBFX,9,BATTERY,14672.85,9677.734,Rev > 1m
APJ,FY21Q2,South Korea,3556.0,51.0,1940.0,0.0,0.0,18.2,11,United States,AMER,FY22Q3,451-BBKV,8,BATTERY,121216.79,45023.22,Rev > 1m
APJ,FY21Q2,Sri Lanka,2125.0,4.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,451-BBLH,8,BATTERY,6011.99,4420.78,Rev > 1m
APJ,FY21Q2,Taiwan,38.0,1.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBLJ,8,BATTERY,5373.33,4112.61,Rev > 1m
APJ,FY21Q2,Thailand,368.0,4.0,0.0,0.0,0.0,9.1,11,United States,AMER,FY22Q3,451-BBOR,7,BATTERY,4881.64,3091.374,Rev > 1m
APJ,FY21Q2,Timor,0.0,0.0,0.0,0.0,0.0,2757.3,11,United States,AMER,FY22Q3,451-BBQE,7,BATTERY,6556.08,4168.684,Rev > 1m
APJ,FY21Q2,Vietnam,288.0,3.0,0.0,0.0,0.0,182.0,11,United States,AMER,FY22Q3,451-BBSU,7,BATTERY,39531.27,25761.96,Rev > 1m
APJ,FY21Q3,Afghanistan,4640.0,257.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBSX,7,BATTERY,18324.0,11882.374,Rev > 1m
APJ,FY21Q3,Australia,10305.0,706.0,1948.0,24387.0,0.0,45.5,11,United States,AMER,FY22Q3,451-BBSY,7,BATTERY,33486.21,24532.84,Rev > 1m
APJ,FY21Q3,Bangladesh,168703.0,2794.0,0.0,0.0,0.0,1346.8,11,United States,AMER,FY22Q3,451-BBUJ,7,BATTERY,4719.5,3251.142,Rev > 1m
APJ,FY21Q3,Bhutan,247.0,0.0,0.0,0.0,0.0,136.5,11,United States,AMER,FY22Q3,451-BBUK,7,BATTERY,6117.95,4085.814,Rev > 1m
APJ,FY21Q3,Brunei,7.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBUM,7,BATTERY,1075.26,752.128,Rev > 1m
APJ,FY21Q3,Cambodia,52.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBUN,7,BATTERY,57072.42,35882.34,Rev > 1m
APJ,FY21Q3,China,1636.0,0.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,451-BBUP,7,BATTERY,9059.96,6301.21,Rev > 1m
APJ,FY21Q3,Fiji,7.0,1.0,0.0,0.0,0.0,127.4,11,United States,AMER,FY22Q3,451-BBUQ,7,BATTERY,16125.53,10004.03,Rev > 1m
APJ,FY21Q3,Hong Kong,2048.0,78.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBWN,6,BATTERY,508.25,131.9,Rev < 1k
APJ,FY21Q3,India,6441131.0,85130.0,0.0,0.0,0.0,1929.2,11,United States,AMER,FY22Q3,451-BBWZ,6,BATTERY,6358.56,2893.17,Rev > 1m
APJ,FY21Q3,Indonesia,298569.0,8651.0,0.0,0.0,0.0,518.7,11,United States,AMER,FY22Q3,451-BBZG,6,BATTERY,382831.28,229247.41,Rev > 1m
APJ,FY21Q3,Japan,64190.0,743.0,3658.0,54523.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBZH,6,BATTERY,34220.01,17887.662,Rev > 1m
APJ,FY21Q3,Laos,4.0,0.0,0.0,0.0,0.0,2065.7,11,United States,AMER,FY22Q3,451-BBZP,6,BATTERY,22943.33,16792.174,Rev > 1m
APJ,FY21Q3,Malaysia,21913.0,133.0,3151.0,44205.0,0.0,9.1,11,United States,AMER,FY22Q3,451-BBZT,6,BATTERY,81018.79,51527.586,Rev > 1m
APJ,FY21Q3,Maldives,7850.0,21.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BBZU,6,BATTERY,549.16,358.896,Rev < 1k
APJ,FY21Q3,Mongolia,49.0,0.0,0.0,0.0,0.0,45.5,11,United States,AMER,FY22Q3,451-BCCO,5,BATTERY,5562.88,2133.44,Rev > 1m
APJ,FY21Q3,Myanmar,51143.0,1213.0,0.0,0.0,0.0,582.4,11,United States,AMER,FY22Q3,451-BCDH,5,BATTERY,107386.7,64836.736,Rev > 1m
APJ,FY21Q3,Nepal,148464.0,864.0,0.0,0.0,0.0,1365.0,11,United States,AMER,FY22Q3,451-BCDM,5,BATTERY,58571.04,40319.362,Rev > 1m
APJ,FY21Q3,New Zealand,395.0,3.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCDN,5,BATTERY,38807.81,29825.816,Rev > 1m
APJ,FY21Q3,Pakistan,54688.0,855.0,0.0,0.0,0.0,364.0,11,United States,AMER,FY22Q3,451-BCEV,5,BATTERY,219894.64,65247.456,Rev > 1m
APJ,FY21Q3,Papua New Guinea,533.0,5.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCGI,4,BATTERY,60612.37,33129.356,Rev > 1m
APJ,FY21Q3,Philippines,285579.0,5162.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCGO,4,BATTERY,9925.84,5886.756,Rev > 1m
APJ,FY21Q3,Singapore,5798.0,1.0,9.0,5460.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCGQ,4,BATTERY,2911.32,1391.924,Rev > 1m
APJ,FY21Q3,Solomon Islands,8.0,0.0,0.0,0.0,0.0,476.9,11,United States,AMER,FY22Q3,451-BCHS,4,BATTERY,79973.09,43919.42,Rev > 1m
APJ,FY21Q3,South Korea,12175.0,163.0,7526.0,0.0,0.0,18.2,11,United States,AMER,FY22Q3,451-BCJE,4,BATTERY,83.99,46.59,Rev < 1k
APJ,FY21Q3,Sri Lanka,7609.0,8.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,451-BCJL,4,BATTERY,70.99,44.61,Rev < 1k
APJ,FY21Q3,Taiwan,90.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCJW,4,BATTERY,139.99,116.06,Rev < 1k
APJ,FY21Q3,Thailand,465.0,1.0,0.0,0.0,0.0,9.1,11,United States,AMER,FY22Q3,451-BCLG,3,BATTERY,28811.88,20523.44,Rev > 1m
APJ,FY21Q3,Timor,6.0,0.0,0.0,0.0,0.0,2757.3,11,United States,AMER,FY22Q3,451-BCLH,3,BATTERY,51908.82,35666.836,Rev > 1m
APJ,FY21Q3,Vietnam,619.0,33.0,0.0,0.0,0.0,182.0,11,United States,AMER,FY22Q3,451-BCLI,3,BATTERY,10699.75,8117.358,Rev > 1m
APJ,FY21Q4,Afghanistan,13671.0,867.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCML,3,BATTERY,30849.05,20963.47,Rev > 1m
APJ,FY21Q4,Australia,1221.0,2.0,24.0,2472.0,0.0,45.5,11,United States,AMER,FY22Q3,451-BCMN,3,BATTERY,33793.03,22648.678,Rev > 1m
APJ,FY21Q4,Bangladesh,128043.0,2189.0,0.0,0.0,0.0,1346.8,11,United States,AMER,FY22Q3,451-BCNN,3,BATTERY,17216.75,10765.222,Rev > 1m
APJ,FY21Q4,Bhutan,510.0,1.0,0.0,0.0,0.0,136.5,11,United States,AMER,FY22Q3,451-BCNT,3,BATTERY,1264.68,892.08,Rev > 1m
APJ,FY21Q4,Brunei,32.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCNU,3,BATTERY,543.15,300.35,Rev < 1k
APJ,FY21Q4,Cambodia,172.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCNW,3,BATTERY,19282.8,12773.154,Rev > 1m
APJ,FY21Q4,China,3457.0,2.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,451-BCNX,3,ACCESSORIES,87.59,53.6,Rev < 1k
APJ,FY21Q4,Fiji,21.0,0.0,0.0,0.0,0.0,127.4,11,United States,AMER,FY22Q3,451-BCQY,2,BATTERY,166.78,116.32,Rev < 1k
APJ,FY21Q4,Hong Kong,5051.0,73.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCTB,2,BATTERY,1623.42,1128.16,Rev > 1m
APJ,FY21Q4,India,2596011.0,32506.0,0.0,0.0,0.0,1929.2,11,United States,AMER,FY22Q3,451-BCTF,2,BATTERY,569.07,390.998,Rev < 1k
APJ,FY21Q4,Indonesia,644850.0,15736.0,0.0,0.0,16755.0,518.7,11,United States,AMER,FY22Q3,451-BCTH,2,BATTERY,569.73,409.24,Rev < 1k
APJ,FY21Q4,Japan,284279.0,3841.0,12294.0,128627.0,0.0,0.0,11,United States,AMER,FY22Q3,451-BCUY,2,BATTERY,48.4,0.44,Rev < 1k
APJ,FY21Q4,Laos,20.0,0.0,0.0,0.0,0.0,2065.7,11,United States,AMER,FY22Q3,452-BDGZ,4,ACCESSORIES,154.29,53.91,Rev < 1k
APJ,FY21Q4,Malaysia,173044.0,475.0,17382.0,266439.0,0.0,9.1,11,United States,AMER,FY22Q3,452-BDOL,3,ACCESSORIES,643.13,79.12,Rev < 1k
APJ,FY21Q4,Maldives,3971.0,14.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,452-BDQY,2,ACCESSORIES,29.95,12.36,Rev < 1k
APJ,FY21Q4,Mongolia,1370.0,2.0,0.0,0.0,0.0,45.5,11,United States,AMER,FY22Q3,453-BBCP,2,BATTERY,1258.5,849.45,Rev > 1m
APJ,FY21Q4,Myanmar,88019.0,1896.0,0.0,0.0,0.0,582.4,11,United States,AMER,FY22Q3,453-BBCQ,2,BATTERY,3745.82,1862.594,Rev > 1m
APJ,FY21Q4,Nepal,102510.0,1105.0,0.0,0.0,0.0,1365.0,11,United States,AMER,FY22Q3,460-BDDK,2,ACCESSORIES,218.68,47.236,Rev < 1k
APJ,FY21Q4,New Zealand,348.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,460-BDDL,2,ACCESSORIES,94.08,49.752,Rev < 1k
APJ,FY21Q4,Pakistan,210221.0,4817.0,0.0,0.0,0.0,364.0,11,United States,AMER,FY22Q3,460-BDGI,1,CHASSIS/COVER/PANEL/BEZEL,15786.71,7891.68,Rev > 1m
APJ,FY21Q4,Papua New Guinea,262.0,2.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,461-AAGJ,4,ACCESSORIES,85.36,5.73,Rev < 1k
APJ,FY21Q4,Philippines,142480.0,3415.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,461-AAII,1,ACCESSORIES,6760.13,2033.56,Rev > 1m
APJ,FY21Q4,Samoa,2.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,469-4546,9,Power Peripherals Fulfilled,2038.99,1316.31,Rev > 1m
APJ,FY21Q4,Singapore,1446.0,1.0,26.0,3650.0,1937.0,0.0,11,United States,AMER,FY22Q3,469-4593,9,Power Peripherals Fulfilled,177.56,135.52,Rev < 1k
APJ,FY21Q4,Solomon Islands,9.0,0.0,0.0,0.0,0.0,2284.1,11,United States,AMER,FY22Q3,469-4595,9,Power Peripherals Fulfilled,5026.42,3213.02,Rev > 1m
APJ,FY21Q4,South Korea,51339.0,950.0,18675.0,0.0,0.0,18.2,11,United States,AMER,FY22Q3,469-5283,6,BATTERY,24860.17,9828.07,Rev > 1m
APJ,FY21Q4,Sri Lanka,52021.0,286.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,469-5571,4,BATTERY,7325.37,3473.584,Rev > 1m
APJ,FY21Q4,Taiwan,345.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,470-0152,9,Networking,13355.24,6659.83,Rev > 1m
APJ,FY21Q4,Thailand,13248.0,19.0,0.0,0.0,0.0,9.1,11,United States,AMER,FY22Q3,470-AANH,9,Networking,77694.43,28905.28,Rev > 1m
APJ,FY21Q4,Timor,39.0,0.0,0.0,0.0,0.0,2757.3,11,United States,AMER,FY22Q3,470-ABHD,8,BRACKETS/SHIELDS/CLIPS,275.43,186.712,Rev < 1k
APJ,FY21Q4,Vanuatu,1.0,0.0,0.0,0.0,0.0,1069.2,11,United States,AMER,FY22Q3,470-ABMZ,7,Networking,38662.18,18410.956,Rev > 1m
APJ,FY21Q4,Vietnam,480.0,0.0,0.0,0.0,0.0,182.0,11,United States,AMER,FY22Q3,470-ABNC,7,Networking,22658.11,12306.16,Rev > 1m
APJ,FY22Q1,Afghanistan,4806.0,226.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,470-ABND,7,Networking,453366.39,222536.99,Rev > 1m
APJ,FY22Q1,Australia,995.0,0.0,93.0,3874.0,5426169.0,45.0,11,United States,AMER,FY22Q3,470-ABNE,7,Networking,44883.45,23166.82,Rev > 1m
APJ,FY22Q1,Bangladesh,224725.0,3356.0,0.0,0.0,22171904.0,1346.8,11,United States,AMER,FY22Q3,470-ABZX,6,Networking,172780.5,54940.1,Rev > 1m
APJ,FY22Q1,Bhutan,216.0,0.0,0.0,0.0,0.0,136.5,11,United States,AMER,FY22Q3,470-ACFC,6,Networking,17470.37,12185.44,Rev > 1m
APJ,FY22Q1,Brunei,44.0,0.0,0.0,0.0,805.0,0.0,11,United States,AMER,FY22Q3,470-ACFH,6,Power Peripherals Fulfilled,112.0,-15.68,Rev < 1k
APJ,FY22Q1,Cambodia,12939.0,93.0,0.0,0.0,15144768.0,0.0,11,United States,AMER,FY22Q3,470-ACVB,5,NETWORKING CARDS,290.45,224.3,Rev < 1k
APJ,FY22Q1,China,1241.0,0.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,470-ACVC,5,CABLE,425.32,250.776,Rev < 1k
APJ,FY22Q1,Fiji,62.0,0.0,0.0,0.0,0.0,127.4,11,United States,AMER,FY22Q3,470-ADFR,4,CABLE,889.83,448.87,Rev < 1k
APJ,FY22Q1,Hong Kong,1403.0,31.0,0.0,0.0,9115973.0,0.0,11,United States,AMER,FY22Q3,470-ADGB,4,CABLE,265.49,24.69,Rev < 1k
APJ,FY22Q1,India,8431839.0,57706.0,0.0,0.0,634180293.0,1929.2,11,United States,AMER,FY22Q3,470-AEZQ,1,CABLE,1049.04,478.92,Rev > 1m
APJ,FY22Q1,Indonesia,616573.0,16003.0,0.0,0.0,236624629.0,518.7,11,United States,AMER,FY22Q3,486-BBFQ,2,ACCESSORIES,164691.76,25073.257,Rev > 1m
APJ,FY22Q1,Japan,208046.0,4646.0,12260.0,116877.0,18112533.0,0.0,11,United States,AMER,FY22Q3,490-BBVN,8,VIDEO BOARD,1577.01,675.09,Rev > 1m
APJ,FY22Q1,Laos,713.0,0.0,0.0,0.0,324833.0,2065.7,11,United States,AMER,FY22Q3,490-BEFP,5,VIDEO BOARD,209.43,106.65,Rev < 1k
APJ,FY22Q1,Malaysia,84296.0,348.0,8823.0,82705.0,0.0,2.5,11,United States,AMER,FY22Q3,490-BFDB,3,VIDEO BOARD,56186.69,12751.3,Rev > 1m
APJ,FY22Q1,Maldives,14221.0,22.0,0.0,0.0,1136552.0,0.0,11,United States,AMER,FY22Q3,490-BFHK,3,VIDEO BOARD,1058.09,575.34,Rev > 1m
APJ,FY22Q1,Mongolia,34269.0,113.0,0.0,0.0,1272465.0,45.5,11,United States,AMER,FY22Q3,490-BFKT,3,VIDEO BOARD,257.58,124.7,Rev < 1k
APJ,FY22Q1,Myanmar,3302.0,95.0,0.0,0.0,340000.0,582.4,11,United States,AMER,FY22Q3,490-BFQR,3,VIDEO BOARD,4637.3,716.55,Rev > 1m
APJ,FY22Q1,Nauru,0.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,490-BFQS,3,VIDEO BOARD,5701.6,-101.11,Rev > 1m
APJ,FY22Q1,Nepal,52442.0,1254.0,0.0,0.0,0.0,1365.0,11,United States,AMER,FY22Q3,490-BGBN,2,VIDEO BOARD,4055.57,-655.47,Rev > 1m
APJ,FY22Q1,New Zealand,310.0,1.0,0.0,0.0,1251088.0,0.0,11,United States,AMER,FY22Q3,490-BGSR,1,VIDEO BOARD,136676.87,9607.83,Rev > 1m
APJ,FY22Q1,Pakistan,282305.0,6334.0,0.0,0.0,0.0,364.0,11,United States,AMER,FY22Q3,490-BGTG,1,VIDEO BOARD,109.99,53.66,Rev < 1k
APJ,FY22Q1,Papua New Guinea,10146.0,98.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,490-BGTI,1,VIDEO BOARD,910.23,375.37,Rev < 1k
APJ,FY22Q1,Philippines,516047.0,6634.0,0.0,0.0,2601384.0,0.0,11,United States,AMER,FY22Q3,490-BGXU,1,VIDEO BOARD,24036.01,6030.589,Rev > 1m
APJ,FY22Q1,Samoa,1.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,490-BGXW,1,VIDEO BOARD,53596.12,4133.95,Rev > 1m
APJ,FY22Q1,Singapore,1696.0,1.0,72.0,3565.0,34196090.0,0.0,11,United States,AMER,FY22Q3,490-BGXX,1,VIDEO BOARD,116423.21,7779.97,Rev > 1m
APJ,FY22Q1,Solomon Islands,3.0,0.0,0.0,0.0,0.0,2284.1,11,United States,AMER,FY22Q3,490-BGXY,1,VIDEO BOARD,2774.09,791.674,Rev > 1m
APJ,FY22Q1,South Korea,44784.0,417.0,12304.0,0.0,4300367.0,18.2,11,United States,AMER,FY22Q3,490-BGYC,1,VIDEO BOARD,100160.97,21910.65,Rev > 1m
APJ,FY22Q1,Sri Lanka,45701.0,373.0,0.0,0.0,31234.0,63.7,11,United States,AMER,FY22Q3,490-BGZT,1,VIDEO BOARD,11399.94,3825.63,Rev > 1m
APJ,FY22Q1,Taiwan,229.0,5.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,490-BGZZ,1,VIDEO BOARD,7197.31,2503.1,Rev > 1m
APJ,FY22Q1,Thailand,48130.0,127.0,0.0,0.0,3511212.0,9.1,11,United States,AMER,FY22Q3,490-BHCL,1,VIDEO BOARD,5303.99,1621.56,Rev > 1m
APJ,FY22Q1,Timor,2207.0,3.0,0.0,0.0,0.0,2757.3,11,United States,AMER,FY22Q3,490-BHDV,1,VIDEO BOARD,753.47,173.07,Rev < 1k
APJ,FY22Q1,Tonga,0.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,490-BHDW,1,VIDEO BOARD,6275.94,3031.65,Rev > 1m
APJ,FY22Q1,Tuvalu,0.0,0.0,0.0,0.0,0.0,13.2,11,United States,AMER,FY22Q3,490-BHIQ,1,VIDEO BOARD,401.04,79.02,Rev < 1k
APJ,FY22Q1,Vanuatu,3.0,1.0,0.0,0.0,0.0,1201.2,11,United States,AMER,FY22Q3,492-BBGP,9,ACCESSORIES,19439.03,13922.88,Rev > 1m
APJ,FY22Q1,Vietnam,1271.0,0.0,0.0,0.0,9407.0,182.0,11,United States,AMER,FY22Q3,492-BBHG,9,Power Peripherals Fulfilled,110845.64,41884.28,Rev > 1m
APJ,FY22Q2,Afghanistan,86778.0,4052.0,0.0,0.0,2368962.0,0.0,11,United States,AMER,FY22Q3,492-BBKH,8,ACCESSORIES,150205.39,96097.47,Rev > 1m
APJ,FY22Q2,Australia,2776.0,0.0,532.0,4370.0,88777837.0,40.5,11,United States,AMER,FY22Q3,492-BBME,8,ACCESSORIES,286246.43,215505.33,Rev > 1m
APJ,FY22Q2,Bangladesh,480983.0,9017.0,0.0,0.0,222369287.0,1346.8,11,United States,AMER,FY22Q3,492-BBOF,8,ACCESSORIES,287902.43,213884.0,Rev > 1m
APJ,FY22Q2,Bhutan,1434.0,1.0,0.0,0.0,3135556.0,136.5,11,United States,AMER,FY22Q3,492-BBOM,8,ACCESSORIES,22859.62,12616.61,Rev > 1m
APJ,FY22Q2,Brunei,112.0,0.0,0.0,0.0,698502.0,0.0,11,United States,AMER,FY22Q3,492-BBOU,8,Power Peripherals Fulfilled,64580.39,42240.59,Rev > 1m
APJ,FY22Q2,Cambodia,63183.0,1282.0,0.0,0.0,236973961.0,0.0,11,United States,AMER,FY22Q3,492-BBUR,6,ACCESSORIES,32.79,16.33,Rev < 1k
APJ,FY22Q2,China,2264.0,3.0,0.0,0.0,0.0,63.7,11,United States,AMER,FY22Q3,492-BBUU,6,ACCESSORIES,201415.28,90175.36,Rev > 1m
APJ,FY22Q2,Cook Islands,1.0,0.0,0.0,0.0,29402.0,0.0,11,United States,AMER,FY22Q3,492-BBXP,6,ACCESSORIES,138276.45,96301.9,Rev > 1m
APJ,FY22Q2,Fiji,28543.0,231.0,0.0,0.0,370718.0,127.4,11,United States,AMER,FY22Q3,492-BBXU,6,Networking,3035.72,1418.22,Rev > 1m
APJ,FY22Q2,Hong Kong,210.0,3.0,0.0,0.0,119186906.0,0.0,11,United States,AMER,FY22Q3,492-BBYH,6,ACCESSORIES,33399.16,25553.6,Rev > 1m
APJ,FY22Q2,India,12449024.0,204583.0,0.0,0.0,4847572268.0,1929.2,11,United States,AMER,FY22Q3,492-BBZP,6,ACCESSORIES,43295.76,33346.81,Rev > 1m
APJ,FY22Q2,Indonesia,1704006.0,46790.0,0.0,0.0,1126185776.0,518.7,11,United States,AMER,FY22Q3,492-BBZU,6,ACCESSORIES,30517.28,24038.1,Rev > 1m
APJ,FY22Q2,Japan,321411.0,4939.0,16966.0,146108.0,1188463823.0,0.0,11,United States,AMER,FY22Q3,492-BCBK,6,ACCESSORIES,606194.49,139509.98,Rev > 1m
APJ,FY22Q2,Kiribati,2.0,0.0,0.0,0.0,0.0,0.0,11,United States,AMER,FY22Q3,492-BCFG,5,ACCESSORIES,7443.78,4242.88,Rev > 1m
APJ,FY22Q2,Laos,5162.0,6.0,0.0,0.0,14739911.0,2065.7,11,United States,AMER,FY22Q3,492-BCKC,4,ACCESSORIES,135495.05,79733.06,Rev > 1m
APJ,FY22Q2,Maldives,47474.0,148.0,0.0,0.0,15279882.0,0.0,11,United States,AMER,FY22Q3,492-BCKL,4,ACCESSORIES,1427.95,438.51,Rev > 1m
APJ,FY22Q2,Mongolia,128176.0,694.0,0.0,0.0,97653274.0,45.5,11,United States,AMER,FY22Q3,492-BCKR,4,ACCESSORIES,1425.43,980.66,Rev > 1m
APJ,FY22Q2,Myanmar,151643.0,5733.0,0.0,0.0,3604218.0,582.4,11,United States,AMER,FY22Q3,492-BCKT,4,NETWORKING CARDS,105.83,70.75,Rev < 1k
APJ,FY22Q2,Nauru,0.0,0.0,0.0,0.0,19068.0,0.0,11,United States,AMER,FY22Q3,492-BCKW,4,ACCESSORIES,122566.2,79899.14,Rev > 1m
APJ,FY22Q2,Nepal,369922.0,6555.0,0.0,0.0,41036477.0,1365.0,11,United States,AMER,FY22Q3,492-BCNT,4,ACCESSORIES,5030.18,3537.23,Rev > 1m
APJ,FY22Q2,New Zealand,258.0,0.0,0.0,0.0,32596872.0,0.0,11,United States,AMER,FY22Q3,492-BCNW,4,ACCESSORIES,1556117.64,1009319.72,Rev > 1m
APJ,FY22Q2,Pakistan,204292.0,5403.0,0.0,0.0,35190221.0,364.0,11,United States,AMER,FY22Q3,492-BCOC,4,ACCESSORIES,34676.58,17617.03,Rev > 1m
APJ,FY22Q2,Papua New Guinea,6676.0,85.0,0.0,0.0,8352.0,0.0,11,United States,AMER,FY22Q3,492-BCQP,3,Accessories/Desktop,206.2,122.17,Rev < 1k
APJ,FY22Q2,Philippines,543364.0,10488.0,0.0,0.0,130591023.0,0.0,11,United States,AMER,FY22Q3,492-BCRL,3,ACCESSORIES,206.3,85.26,Rev < 1k
APJ,FY22Q2,Samoa,0.0,0.0,0.0,0.0,52286.0,0.0,11,United States,AMER,FY22Q3,492-BDBZ,2,ACCESSORIES,24654.33,18002.85,Rev > 1m
APJ,FY22Q2,Singapore,3716.0,7.0,203.0,18286.0,180404908.0,0.0,11,United States,AMER,FY22Q3,4F5YV,7,BATTERY,6989.12,5135.62,Rev > 1m
